Date,Cobre,Zinco,Aluminio,Chumbo,Estanho,Niquel,Dolar
2014-06-09,6667.5,2129.0,1870.5,2104.5,23135.0,18760.0,2.2427999973297
2014-06-10,6695.5,2106.5,1865.0,2108.0,23050.0,18455.0,2.2262001037598
2014-06-11,6689.5,2102.5,1835.5,2090.5,22830.0,18350.0,2.2190999984741
2014-06-12,6725.0,2109.0,1822.0,2084.5,22850.0,18030.0,2.2304000854492
2014-06-13,6671.5,2073.0,1801.0,2054.0,22610.0,17950.0,2.2269999980927
2014-06-16,6735.0,2085.0,1802.0,2064.0,22655.0,18315.0,2.2195999622345
2014-06-17,6711.0,2112.0,1808.5,2092.0,22600.0,18930.0,2.2297999858856
2014-06-18,6739.0,2129.0,1828.5,2100.0,22590.0,18660.0,2.2588000297546
2014-06-19,6730.5,2138.5,1844.0,2097.5,22605.0,18460.0,2.2197000980377
2014-06-20,6777.5,2167.0,1845.0,2108.0,22630.0,18350.0,2.2195000648499
2014-06-23,6901.0,2183.0,1857.0,2137.0,22670.0,18420.0,2.2267999649048
2014-06-24,6898.5,2182.5,1858.5,2160.0,22550.0,18150.0,2.2130000591278
2014-06-25,6890.5,2169.5,1866.5,2139.5,22600.0,18280.0,2.2216000556946
2014-06-26,6936.5,2180.0,1857.0,2140.5,22425.0,18625.0,2.2047998905182
2014-06-27,6976.0,2182.5,1850.0,2138.5,22350.0,18765.0,2.1939001083374
2014-06-30,6955.0,2204.5,1850.5,2129.0,21855.0,18715.0,2.1918001174927
2014-07-01,7015.0,2194.0,1837.5,2129.0,22580.0,18850.0,2.211699962616
2014-07-02,7050.0,2207.5,1862.0,2140.0,22755.0,19080.0,2.1981000900269
2014-07-03,7121.0,2230.0,1890.0,2160.5,22850.0,19795.0,2.2223000526428
2014-07-04,7159.0,2236.0,1893.0,2156.0,22780.0,19385.0,2.2067999839783
2014-07-07,7120.5,2247.0,1894.0,2161.0,22710.0,19180.0,2.2098000049591
2014-07-08,7155.0,2295.0,1910.5,2169.0,22625.0,19440.0,2.2225000858307
2014-07-09,7173.0,2307.5,1924.0,2194.0,22205.0,19515.0,2.2093999385834
2014-07-10,7110.0,2258.0,1885.5,2149.0,22100.0,18975.0,2.2074000835419
2014-07-11,7151.0,2287.0,1906.5,2175.5,22010.0,19065.0,2.2186000347137
2014-07-14,7154.5,2315.5,1923.0,2193.5,22170.0,19210.0,2.2174999713898
2014-07-15,7102.5,2288.5,1928.0,2175.0,22090.0,19260.0,2.2072999477386
2014-07-16,7112.0,2299.5,1962.5,2180.0,22110.0,19200.0,2.2158000469208
2014-07-17,7030.5,2288.5,1967.5,2161.0,22075.0,19080.0,2.2207000255585
2014-07-18,7026.5,2287.5,1958.5,2168.0,22080.0,18505.0,2.2553999423981
2014-07-21,6989.5,2306.0,1988.0,2174.0,22155.0,18725.0,2.2223000526428
2014-07-22,7060.5,2370.0,2020.5,2206.0,22105.0,18925.0,2.218199968338
2014-07-23,7065.0,2372.0,2011.0,2199.0,22125.0,18960.0,2.208300113678
2014-07-24,7151.0,2393.0,2013.5,2208.5,22225.0,19080.0,2.2158999443054
2014-07-25,7183.5,2420.0,2008.5,2265.0,22405.0,19160.0,2.2153000831604
2014-07-28,7132.0,2405.0,1987.5,2269.0,22550.0,18800.0,2.222100019455
2014-07-29,7116.0,2388.0,1974.0,2265.0,22600.0,18525.0,2.219300031662
2014-07-30,7090.0,2358.0,1982.5,2218.0,22550.0,18680.0,2.2269999980927
2014-07-31,7135.5,2400.0,2016.5,2237.0,22950.0,18765.0,2.2437000274658
2014-08-01,7078.0,2347.0,1964.5,2196.5,22480.0,18280.0,2.2602999210358
2014-08-04,7104.0,2359.0,1979.0,2240.0,22375.0,18375.0,2.2523000240326
2014-08-05,7100.5,2380.0,2002.0,2247.0,22380.0,18490.0,2.2539999485016
2014-08-06,6995.0,2333.0,1983.5,2212.5,22375.0,18275.0,2.2762999534607
2014-08-07,6980.5,2320.0,2014.5,2248.0,22325.0,18860.0,2.2706999778748
2014-08-08,7020.0,2304.5,2017.5,2237.0,22300.0,18620.0,2.2941000461578
2014-08-11,7010.5,2309.0,2032.0,2248.0,22320.0,18495.0,2.279000043869
2014-08-12,7025.5,2329.0,2040.0,2260.0,22475.0,18850.0,2.2723999023438
2014-08-13,6925.5,2297.0,2026.0,2230.5,22480.0,18580.0,2.2748999595642
2014-08-14,6886.5,2295.0,2005.0,2206.0,22400.0,18535.0,2.2785000801086
2014-08-15,6852.5,2260.0,1980.0,2194.5,22400.0,18505.0,2.2639000415802
2014-08-18,6910.0,2262.5,1995.0,2200.5,22425.0,18420.0,2.2455999851227
2014-08-19,6934.5,2313.5,2028.0,2240.5,22400.0,18550.0,2.2551999092102
2014-08-20,6922.0,2332.0,2037.0,2235.5,22390.0,18780.0,2.243499994278
2014-08-21,7003.0,2351.0,2058.5,2254.0,22275.0,18730.0,2.2572999000549
2014-08-22,7088.0,2364.0,2055.5,2259.5,22425.0,18625.0,2.2667999267578
2014-08-25,,,,,,,2.2729001045227
2014-08-26,7096.0,2359.5,2082.0,2257.0,22090.0,18805.0,2.282900094986
2014-08-27,7051.0,2350.0,2082.5,2251.0,21915.0,18635.0,2.2585999965668
2014-08-28,7033.0,2359.5,2108.0,2254.5,21800.0,18650.0,2.2435998916626
2014-08-29,6995.0,2359.0,2114.0,2259.0,21850.0,18455.0,2.2372000217438
2014-09-01,6966.5,2350.5,2082.0,2230.0,21700.0,18660.0,2.2316000461578
2014-09-02,6965.5,2375.0,2083.0,2233.0,21550.0,18555.0,2.2430999279022
2014-09-03,6927.0,2372.0,2078.0,2217.0,21395.0,18820.0,2.2397999763489
2014-09-04,6967.0,2402.0,2085.5,2227.0,21505.0,19235.0,2.2339999675751
2014-09-05,6973.0,2390.0,2075.0,2200.0,21500.0,19385.0,2.2393000125885
2014-09-08,7040.5,2390.5,2082.0,2194.0,21300.0,19740.0,2.2377998828888
2014-09-09,6937.0,2338.5,2045.0,2158.0,21100.0,19360.0,2.2650001049042
2014-09-10,6897.5,2275.0,2012.0,2100.0,21000.0,18550.0,2.2832000255585
2014-09-11,6829.0,2267.5,2002.0,2112.0,21175.0,18460.0,2.2852001190186
2014-09-12,6856.0,2270.0,2008.5,2115.0,21180.0,18345.0,2.2948999404907
2014-09-15,6850.0,2255.0,1958.5,2103.0,21150.0,18255.0,2.2718999385834
2014-09-16,6895.5,2246.5,1969.5,2091.0,21050.0,17905.0,2.3394999504089
2014-09-17,6958.5,2255.5,1966.5,2092.0,21055.0,17920.0,2.3336999416351
2014-09-18,6920.0,2247.0,1950.0,2078.0,21205.0,17885.0,2.355299949646
2014-09-19,6868.5,2250.5,1949.5,2068.0,21200.0,17755.0,2.3631999492645
2014-09-22,6782.0,2215.5,1925.0,2050.5,21200.0,17075.0,2.3650000095367
2014-09-23,6797.0,2241.0,1939.5,2074.0,21160.0,17135.0,2.3956999778748
2014-09-24,6750.0,2250.0,1922.5,2058.0,21300.0,17200.0,2.4096999168396
2014-09-25,6766.0,2263.0,1927.0,2074.0,20700.0,17210.0,2.3794000148773
2014-09-26,6771.0,2270.5,1924.5,2075.0,20450.0,17280.0,2.4251999855042
2014-09-29,6735.5,2253.5,1914.0,2057.0,20535.0,16510.0,2.4198000431061
2014-09-30,6736.0,2290.0,1935.0,2083.0,20330.0,16505.0,2.4435000419617
2014-10-01,6755.0,2258.0,1898.5,2071.0,20200.0,15855.0,2.4358999729156
2014-10-02,6693.5,2252.5,1869.5,2078.0,20425.0,16050.0,2.4816999435425
2014-10-03,6665.0,2250.5,1883.0,2080.0,20395.0,16270.0,2.4921000003815
2014-10-06,6712.5,2289.5,1898.0,2085.0,20465.0,16485.0,2.4549000263214
2014-10-07,6715.0,2307.5,1886.0,2095.0,20275.0,16750.0,2.4252998828888
2014-10-08,6755.0,2332.0,1920.5,2095.0,20220.0,16700.0,2.3931999206543
2014-10-09,6767.0,2328.0,1924.0,2082.0,20225.0,16630.0,2.3740000724792
2014-10-10,6697.0,2311.0,1891.5,2057.0,20100.0,16310.0,2.3949000835419
2014-10-13,6802.0,2323.0,1903.5,2072.0,20170.0,16390.0,2.385999917984
2014-10-14,6780.5,2323.5,1909.0,2053.5,20155.0,16180.0,2.3905000686646
2014-10-15,6781.0,2330.0,1912.5,2042.5,19725.0,16135.0,2.3961000442505
2014-10-16,6630.0,2205.0,1873.0,1956.0,19300.0,15315.0,2.452399969101
2014-10-17,6629.0,2227.0,1929.5,1998.0,19305.0,15505.0,2.4658999443054
2014-10-20,6615.0,2222.5,1954.5,2012.0,19400.0,15315.0,2.4307000637054
2014-10-21,6660.0,2188.0,1972.0,1999.5,19500.0,15225.0,2.4621999263763
2014-10-22,6730.5,2245.0,1980.0,2037.5,19600.0,15220.0,2.4779999256134
2014-10-23,6718.5,2230.0,1984.5,2006.0,19530.0,14950.0,2.4842998981476
2014-10-24,6759.5,2264.0,1950.5,2011.0,19415.0,15005.0,2.4956998825073
2014-10-27,6800.5,2249.5,1963.5,1987.0,19545.0,14650.0,2.4688999652863
2014-10-28,6859.5,2252.5,1990.5,2019.0,19755.0,15055.0,2.5195999145508
2014-10-29,6855.0,2265.0,2012.0,2020.0,20150.0,15585.0,2.4581999778748
2014-10-30,6785.0,2283.0,2015.5,2004.0,19930.0,15325.0,2.457799911499
2014-10-31,6835.5,2335.0,2057.0,2015.0,20125.0,15815.0,2.4015998840332
2014-11-03,6801.0,2328.5,2056.0,2000.0,19850.0,15575.0,2.4135000705719
2014-11-04,6705.5,2286.0,2050.5,2007.0,19605.0,15155.0,2.4923000335693
2014-11-05,6646.0,2219.0,2038.0,1975.0,19540.0,14980.0,2.4939000606537
2014-11-06,6681.0,2217.5,2052.5,1979.5,19850.0,15255.0,2.5013000965118
2014-11-07,6720.5,2228.0,2077.0,1997.0,20025.0,15265.0,2.5666000843048
2014-11-10,6735.5,2273.0,2041.0,2029.0,20050.0,15070.0,2.5488998889923
2014-11-11,6688.0,2237.0,2018.0,2018.0,19925.0,15090.0,2.5494000911713
2014-11-12,6752.5,2274.5,2062.0,2034.0,20150.0,15535.0,2.5543999671936
2014-11-13,6755.5,2278.5,2065.0,2022.5,20030.0,15520.0,2.5631000995636
2014-11-14,6695.0,2242.5,2020.5,2025.0,19825.0,15320.0,2.5859000682831
2014-11-17,6752.0,2241.5,2049.5,2022.5,19610.0,15600.0,2.5968000888824
2014-11-18,6684.0,2238.0,2015.5,2017.0,19575.0,15650.0,2.604700088501
2014-11-19,6715.0,2231.5,2025.0,2026.0,19705.0,15850.0,2.5790998935699
2014-11-20,6688.0,2236.5,2017.0,2017.0,19775.0,16175.0,2.5689001083374
2014-11-21,6790.0,2299.0,2077.5,2060.0,20250.0,16450.0,2.5697000026703
2014-11-24,6731.0,2300.0,2060.0,2046.0,20480.0,16535.0,2.5120000839233
2014-11-25,6696.0,2287.5,2084.0,2061.0,20210.0,16455.0,2.5425000190735
2014-11-26,6649.0,2272.5,2099.0,2046.0,20375.0,16230.0,2.5271000862122
2014-11-27,6621.5,2270.5,2099.0,2065.0,20375.0,16325.0,2.4979000091553
2014-11-28,6515.5,2227.0,2071.5,2027.0,20175.0,16090.0,2.5271999835968
2014-12-01,6385.0,2195.0,2021.0,2025.0,20135.0,16205.0,2.5315001010895
2014-12-02,6455.0,2206.0,2015.0,2018.0,20250.0,16175.0,2.5569999217987
2014-12-03,6451.0,2194.5,1967.0,2017.0,20455.0,16325.0,2.5648999214172
2014-12-04,6491.0,2216.0,1975.0,2030.0,20415.0,16780.0,2.5490999221802
2014-12-05,6536.0,2230.5,2002.0,2026.5,20260.0,16825.0,2.5882999897003
2014-12-08,6465.5,2212.0,1960.0,2020.0,20305.0,16555.0,2.5861001014709
2014-12-09,6401.0,2185.5,1945.0,2009.0,20390.0,16255.0,2.5966000556946
2014-12-10,6476.0,2191.0,1950.0,2004.0,20470.0,16425.0,2.5894999504089
2014-12-11,6471.5,2151.0,1935.5,1982.5,20370.0,16150.0,2.6131000518799
2014-12-12,6526.5,2174.0,1918.0,1972.0,20425.0,16335.0,2.6466999053955
2014-12-15,6560.0,2187.0,1916.5,1963.5,20380.0,16660.0,2.6496000289917
2014-12-16,6390.0,2142.5,1875.0,1936.5,20355.0,16130.0,2.6921000480652
2014-12-17,6306.0,2114.0,1863.5,1867.0,19460.0,15430.0,2.7351999282837
2014-12-18,6350.5,2121.5,1888.5,1854.0,19200.0,15505.0,2.7119998931885
2014-12-19,6445.5,2158.0,1888.0,1870.0,19400.0,15350.0,2.6593000888824
2014-12-22,6426.5,2179.5,1878.0,1864.0,19100.0,15630.0,2.6565001010895
2014-12-23,6363.0,2154.5,1852.0,1862.5,18530.0,15380.0,2.6624000072479
2014-12-24,6361.0,2152.5,1834.0,1847.5,18795.0,15275.0,2.6912000179291
2014-12-25,,,,,,,2.6912000179291
2014-12-26,,,,,,,2.6951999664307
2014-12-29,6332.0,2135.0,1827.5,1822.0,19145.0,15110.0,2.6926999092102
2014-12-30,6330.0,2139.0,1835.0,1814.0,19000.0,14855.0,2.6993000507355
2014-12-31,6359.0,2167.0,1831.5,1853.0,19500.0,14935.0,2.6540999412537
2015-01-01,,,,,,,2.6542000770569
2015-01-02,6309.0,2183.5,1821.5,1845.0,19400.0,14880.0,2.6531999111176
2015-01-05,6216.0,2155.0,1793.0,1833.0,19650.0,14585.0,2.6912000179291
2015-01-06,6191.0,2170.5,1772.5,1831.0,19560.0,15285.0,2.7030999660492
2015-01-07,6170.0,2145.5,1762.0,1820.0,19680.0,15455.0,2.6965999603271
2015-01-08,6230.5,2160.0,1776.5,1853.0,19750.0,15330.0,2.6807999610901
2015-01-09,6151.0,2150.5,1798.0,1826.0,19650.0,15435.0,2.6596999168396
2015-01-12,6131.0,2129.0,1779.0,1831.0,19525.0,14955.0,2.6263999938965
2015-01-13,5915.0,2083.0,1766.5,1800.5,19555.0,14780.0,2.6702001094818
2015-01-14,5627.0,2021.0,1767.5,1745.0,19400.0,14250.0,2.6396000385284
2015-01-15,5719.0,2038.0,1782.5,1771.0,19460.0,14570.0,2.6120998859406
2015-01-16,5660.0,2056.5,1798.5,1766.5,19325.0,14360.0,2.6387000083923
2015-01-19,5671.0,2068.5,1825.5,1827.5,19280.0,14400.0,2.6168999671936
2015-01-20,5760.5,2098.0,1830.0,1875.5,19425.0,14540.0,2.648099899292
2015-01-21,5630.5,2090.5,1831.0,1862.0,19125.0,14770.0,2.6110000610352
2015-01-22,5742.0,2144.0,1867.0,1881.5,19580.0,14720.0,2.597100019455
2015-01-23,5581.0,2106.5,1830.5,1831.0,19510.0,14405.0,2.570699930191
2015-01-26,5490.0,2090.5,1818.0,1845.0,19500.0,14375.0,2.5778000354767
2015-01-27,5557.0,2131.0,1847.0,1844.0,19575.0,14675.0,2.5799000263214
2015-01-28,5485.5,2112.0,1849.5,1853.5,19450.0,14930.0,2.5692999362946
2015-01-29,5390.5,2078.5,1822.5,1827.0,19075.0,14705.0,2.5731000900269
2015-01-30,5505.0,2111.5,1837.5,1843.5,19250.0,14785.0,2.6001999378204
2015-02-02,5535.5,2123.0,1852.0,1839.0,18975.0,15050.0,2.6788001060486
2015-02-03,5695.0,2146.5,1870.0,1848.0,18950.0,15375.0,2.7235999107361
2015-02-04,5708.0,2139.0,1862.5,1841.0,18950.0,14930.0,2.6910998821259
2015-02-05,5595.0,2107.5,1849.0,1847.0,18900.0,14835.0,2.7383000850677
2015-02-06,5692.0,2150.0,1871.5,1850.0,18875.0,14965.0,2.7416000366211
2015-02-09,5666.0,2151.0,1855.0,1846.0,18515.0,15050.0,2.779599905014
2015-02-10,5591.0,2121.5,1843.0,1835.0,18225.0,14860.0,2.7662999629974
2015-02-11,5645.5,2113.0,1811.5,1827.0,17830.0,14710.0,2.83109998703
2015-02-12,5695.0,2129.5,1818.0,1810.0,17900.0,14605.0,2.8654999732971
2015-02-13,5731.0,2152.0,1831.5,1834.0,18250.0,14745.0,2.816999912262
2015-02-16,5712.0,2150.5,1814.5,1821.0,18020.0,14430.0,2.8308999538422
2015-02-17,5665.5,2105.0,1800.5,1795.5,18005.0,14215.0,2.8259999752045
2015-02-18,5690.0,2083.0,1797.0,1774.0,18020.0,14125.0,2.825700044632
2015-02-19,5720.0,2073.0,1802.0,1783.5,18185.0,13925.0,2.8340001106262
2015-02-20,5707.0,2047.0,1796.5,1774.5,18100.0,13950.0,2.8633000850677
2015-02-23,5657.0,2032.0,1772.5,1757.0,17955.0,13915.0,2.8640999794006
2015-02-24,5715.0,2050.0,1792.0,1762.0,18095.0,14250.0,2.8747000694275
2015-02-25,5805.0,2055.5,1783.5,1764.0,18070.0,14310.0,2.8570001125336
2015-02-26,5935.5,2073.0,1798.5,1759.0,18100.0,14400.0,2.8687999248505
2015-02-27,5880.5,2060.5,1794.5,1726.0,17920.0,14045.0,2.9049999713898
2015-03-02,5896.0,2048.5,1797.0,1725.0,17650.0,13885.0,2.8368000984192
2015-03-03,5855.0,2024.0,1783.5,1736.0,17775.0,13600.0,2.8926999568939
2015-03-04,5882.0,2021.0,1787.0,1747.0,17930.0,13830.0,2.9279000759125
2015-03-05,5856.0,2012.5,1788.0,1783.5,17900.0,14055.0,2.9714000225067
2015-03-06,5826.5,1994.5,1785.0,1805.0,18075.0,14085.0,3.0000998973846
2015-03-09,5800.0,2005.0,1760.5,1815.0,18030.0,14415.0,3.0569999217987
2015-03-10,5783.5,2002.5,1749.5,1808.0,17850.0,14075.0,3.1226999759674
2015-03-11,5786.0,2007.5,1754.0,1811.5,17725.0,13975.0,3.1015999317169
2015-03-12,5865.5,2000.0,1742.0,1812.5,17405.0,13825.0,3.1268999576569
2015-03-13,5860.0,2000.5,1744.0,1792.0,17405.0,13850.0,3.1631000041962
2015-03-16,5853.0,2001.0,1761.0,1757.0,17350.0,13805.0,3.2449998855591
2015-03-17,5765.0,1985.0,1770.0,1724.0,17360.0,13560.0,3.2427999973297
2015-03-18,5692.5,1998.0,1771.5,1715.0,17120.0,13575.0,3.2462000846863
2015-03-19,5835.0,2000.0,1782.5,1696.0,16805.0,13630.0,3.2181000709534
2015-03-20,5920.0,2015.0,1763.0,1758.5,16930.0,13955.0,3.2904000282288
2015-03-23,6093.5,2070.0,1787.0,1823.5,17500.0,14200.0,3.2246000766754
2015-03-24,6128.0,2070.0,1786.5,1831.0,17525.0,14025.0,3.1282999515533
2015-03-25,6134.5,2065.5,1764.0,1830.0,17400.0,13680.0,3.1361999511719
2015-03-26,6230.0,2095.5,1783.5,1844.0,17265.0,13615.0,3.1972999572754
2015-03-27,6146.0,2069.0,1772.0,1831.0,17300.0,13260.0,3.1795001029968
2015-03-30,6110.0,2078.5,1776.5,1816.0,17100.0,13045.0,3.2411999702454
2015-03-31,6050.5,2075.5,1789.0,1808.0,16730.0,12460.0,3.2260000705719
2015-04-01,6019.5,2069.0,1765.5,1820.0,16400.0,12330.0,3.1884999275208
2015-04-02,6001.5,2093.5,1770.5,1865.0,16570.0,12930.0,3.1642999649048
2015-04-03,,,,,,,3.122200012207
2015-04-06,,,,,,,3.1215999126434
2015-04-07,6041.0,2126.5,1785.0,1886.5,16775.0,12565.0,3.1215999126434
2015-04-08,6055.0,2148.0,1775.0,1915.0,16725.0,12725.0,3.1250998973846
2015-04-09,6050.0,2166.0,1773.5,1944.5,16650.0,12545.0,3.0460999011993
2015-04-10,6055.0,2200.0,1773.0,1998.0,16505.0,12590.0,3.0552999973297
2015-04-13,6011.5,2217.5,1781.5,1986.0,16410.0,12520.0,3.071799993515
2015-04-14,5916.5,2176.5,1770.5,1963.0,16150.0,12260.0,3.1191999912262
2015-04-15,5920.5,2181.5,1811.0,1976.5,15875.0,12515.0,3.0645999908447
2015-04-16,6054.0,2229.0,1857.0,2039.0,15760.0,12890.0,3.025899887085
2015-04-17,6081.0,2226.0,1846.5,2042.0,14765.0,12730.0,3.01859998703
2015-04-20,6002.0,2222.0,1858.5,2036.5,15010.0,12370.0,3.0367000102997
2015-04-21,5975.0,2189.0,1826.5,2014.0,15375.0,12770.0,3.0294001102448
2015-04-22,5927.0,2229.5,1817.5,2048.5,15530.0,12625.0,3.0260000228882
2015-04-23,5935.0,2215.0,1805.5,2022.0,15505.0,12545.0,3.0051999092102
2015-04-24,6025.5,2222.0,1830.0,2053.0,15650.0,12860.0,2.9684998989105
2015-04-27,6061.0,2281.5,1827.5,2082.0,16050.0,13510.0,2.9482998847961
2015-04-28,6090.5,2302.0,1868.0,2095.0,16275.0,13230.0,2.9131000041962
2015-04-29,6103.0,2288.0,1890.5,2085.0,15705.0,13285.0,2.9347999095917
2015-04-30,6245.0,2355.5,1909.5,2124.5,16025.0,13860.0,2.9526998996735
2015-05-01,6362.0,2355.5,1919.0,2139.0,16200.0,13760.0,3.0111000537872
2015-05-04,,,,,,,3.0111000537872
2015-05-05,6410.0,2400.0,1910.5,2140.0,16010.0,14130.0,3.0829999446869
2015-05-06,6400.5,2405.0,1915.5,2114.0,16020.0,14415.0,3.0531001091003
2015-05-07,6437.0,2382.0,1870.5,2080.5,16055.0,13915.0,3.0287001132965
2015-05-08,6396.5,2382.5,1864.0,2070.0,15950.0,14100.0,3.0213000774384
2015-05-11,6363.0,2330.0,1852.0,2023.0,15655.0,14285.0,2.9711999893188
2015-05-12,6448.0,2360.0,1855.0,2021.0,15950.0,14120.0,3.0564000606537
2015-05-13,6416.0,2377.0,1860.0,2039.0,15950.0,14040.0,3.0174999237061
2015-05-14,6399.0,2335.5,1846.0,1994.5,15730.0,13830.0,3.0364999771118
2015-05-15,6356.0,2284.5,1813.0,1961.5,15800.0,13655.0,2.9899001121521
2015-05-18,6383.0,2294.5,1795.5,1960.0,16005.0,13685.0,2.9914000034332
2015-05-19,6270.0,2255.0,1750.0,1936.0,15800.0,13390.0,3.0058000087738
2015-05-20,6208.0,2203.0,1749.0,1919.0,15950.0,12830.0,3.0315999984741
2015-05-21,6240.0,2193.5,1736.0,1952.5,15900.0,13015.0,3.001699924469
2015-05-22,6197.5,2168.5,1726.0,1942.5,15820.0,12710.0,3.0367000102997
2015-05-25,,,,,,,3.0889999866486
2015-05-26,6134.5,2178.0,1710.5,1932.0,15675.0,12650.0,3.093199968338
2015-05-27,6085.0,2166.0,1699.5,1921.0,15345.0,12625.0,3.1480000019073
2015-05-28,6117.0,2220.0,1719.5,1968.0,15455.0,12840.0,3.1379001140594
2015-05-29,6088.5,2212.5,1705.5,1959.5,15450.0,12675.0,3.1584000587463
2015-06-01,5970.5,2138.5,1691.5,1909.0,15400.0,12540.0,3.1758000850677
2015-06-02,5998.5,2138.0,1711.5,1916.0,15530.0,12910.0,3.1695001125336
2015-06-03,5992.0,2157.5,1716.5,1912.0,15450.0,12940.0,3.1285998821259
2015-06-04,5954.0,2140.5,1697.5,1928.5,15435.0,12840.0,3.133199930191
2015-06-05,5924.5,2132.0,1693.5,1902.5,15250.0,12865.0,3.1401998996735
2015-06-08,5915.0,2118.5,1695.5,1901.5,15300.0,13095.0,3.1396000385284
2015-06-09,5989.0,2165.0,1723.0,1925.0,15420.0,13530.0,3.1098999977112
2015-06-10,6045.5,2168.5,1727.0,1941.0,15350.0,13575.0,3.0954999923706
2015-06-11,5906.0,2124.0,1701.5,1895.5,15100.0,13465.0,3.114000082016
2015-06-12,5888.5,2104.0,1701.5,1831.0,14900.0,13065.0,3.0871000289917
2015-06-15,5760.5,2087.0,1660.5,1806.0,14430.0,12735.0,3.116800069809
2015-06-16,5752.0,2081.5,1661.0,1791.0,14530.0,12775.0,3.1235001087189
2015-06-17,5749.0,2080.0,1675.5,1784.5,14625.0,12850.0,3.0868999958038
2015-06-18,5761.0,2084.5,1680.5,1810.5,15025.0,12860.0,3.050400018692
2015-06-19,5663.0,2040.0,1650.5,1785.0,15180.0,12600.0,3.0578000545502
2015-06-22,5646.0,2027.5,1650.5,1765.0,15175.0,12590.0,3.093199968338
2015-06-23,5725.0,2028.0,1680.5,1767.5,15180.0,12665.0,3.0843999385834
2015-06-24,5765.0,2052.0,1690.5,1786.5,15200.0,12780.0,3.0738000869751
2015-06-25,5715.5,2031.0,1671.0,1775.5,14750.0,12585.0,3.094899892807
2015-06-26,5731.0,2021.0,1668.0,1770.5,14750.0,12495.0,3.1243999004364
2015-06-29,5767.0,2011.0,1642.0,1741.5,14375.0,11715.0,3.1256999969482
2015-06-30,5721.0,1994.0,1646.5,1754.0,13980.0,11680.0,3.1150000095367
2015-07-01,5755.5,2025.5,1666.0,1751.0,14260.0,11905.0,3.1080000400543
2015-07-02,5761.0,2031.0,1693.0,1768.0,14545.0,12060.0,3.1454999446869
2015-07-03,5761.5,2013.0,1685.0,1756.0,14175.0,12050.0,3.0940001010895
2015-07-06,5570.0,1992.0,1644.0,1732.0,14350.0,11560.0,3.1291999816895
2015-07-07,5440.5,2001.5,1645.0,1743.0,14225.0,11145.0,3.1350998878479
2015-07-08,5375.0,1955.0,1620.0,1734.0,14100.0,10900.0,3.1786999702454
2015-07-09,5576.0,2009.0,1649.0,1804.0,14355.0,11290.0,3.2316999435425
2015-07-10,5561.5,2002.0,1652.5,1815.0,14005.0,11275.0,3.2211000919342
2015-07-13,5605.5,2031.5,1659.0,1819.5,14205.0,11455.0,3.1556000709534
2015-07-14,5502.5,2015.0,1653.0,1809.0,14575.0,11385.0,3.1312000751495
2015-07-15,5597.0,2095.5,1674.5,1857.0,14750.0,11735.0,3.1364998817444
2015-07-16,5530.0,2051.0,1664.0,1824.5,14805.0,11420.0,3.1356000900269
2015-07-17,5465.0,2053.0,1663.5,1824.5,15675.0,11425.0,3.1505999565125
2015-07-20,5425.0,2027.5,1636.5,1801.0,15485.0,11470.0,3.1851999759674
2015-07-21,5475.5,2044.5,1630.5,1796.0,15455.0,11775.0,3.1944999694824
2015-07-22,5350.5,1997.0,1610.5,1750.0,14850.0,11545.0,3.1719000339508
2015-07-23,5340.0,2003.0,1604.5,1753.0,14905.0,11240.0,3.2197999954224
2015-07-24,5224.5,1958.5,1594.5,1706.5,14900.0,11175.0,3.2841999530792
2015-07-27,5190.0,1933.0,1600.5,1690.5,15400.0,10925.0,3.3559999465942
2015-07-28,5239.5,1957.0,1609.0,1703.5,16275.0,11180.0,3.3617000579834
2015-07-29,5302.0,1985.0,1619.0,1712.5,16275.0,11110.0,3.3545000553131
2015-07-30,5241.0,1947.0,1608.5,1695.5,16195.0,10925.0,3.3238999843597
2015-07-31,5220.0,1920.0,1594.0,1688.0,16360.0,10925.0,3.3708000183105
2015-08-03,5176.5,1891.0,1564.0,1681.0,16000.0,10775.0,3.4193999767303
2015-08-04,5215.5,1926.0,1577.5,1716.0,16150.0,10835.0,3.4488000869751
2015-08-05,5171.5,1888.0,1569.5,1710.5,15300.0,10790.0,3.4663000106812
2015-08-06,5165.0,1876.5,1553.0,1705.5,15500.0,10820.0,3.4837999343872
2015-08-07,5135.5,1847.0,1556.5,1685.5,15275.0,10800.0,3.5315999984741
2015-08-10,5150.0,1862.5,1553.0,1711.0,15175.0,10935.0,3.5315999984741
2015-08-11,5140.0,1832.0,1547.0,1719.0,15360.0,10700.0,3.4356999397278
2015-08-12,5103.0,1809.0,1547.0,1708.0,15165.0,10460.0,3.470999956131
2015-08-13,5148.0,1821.0,1539.0,1720.0,15150.0,10520.0,3.4751000404358
2015-08-14,5156.0,1843.5,1540.5,1738.0,15505.0,10500.0,3.5192999839783
2015-08-17,5101.0,1808.5,1523.5,1716.0,15650.0,10560.0,3.4779000282288
2015-08-18,5000.5,1773.5,1532.0,1678.0,16250.0,10305.0,3.4765999317169
2015-08-19,5006.5,1776.0,1522.0,1694.0,15700.0,10330.0,3.4649000167847
2015-08-20,5060.5,1813.0,1544.0,1706.5,15750.0,10390.0,3.4883000850677
2015-08-21,5046.0,1771.5,1523.5,1693.0,15190.0,10110.0,3.457799911499
